ident,type,name,latitude_deg,longitude_deg,elevation_ft,state,iata_code
KGEG,large_airport,Spokane International Airport,47.61989975,-117.5339966,2376,WA,GEG
KGRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,WA,GRF
KHQM,medium_airport,Bowerman Airport,46.97119904,-123.9369965,18,WA,HQM
KKLS,medium_airport,Southwest Washington Regional Airport,46.11800003,-122.8980026,20,WA,KLS
KMWH,medium_airport,Grant County International Airport,47.20769882,-119.3199997,1189,WA,MWH
KNUW,medium_airport,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,47,WA,NUW
KOKH,small_airport,AJ Eisenberg Airport,48.25149918,-122.6740036,193,WA,ODW
KOLM,medium_airport,Olympia Regional Airport,46.9693985,-122.9029999,209,WA,OLM
KOMK,small_airport,Omak Airport,48.46440125,-119.5179977,1305,WA,OMK
KORS,small_airport,Orcas Island Airport,48.70819855,-122.9100037,31,WA,ESD
KPAE,medium_airport,Snohomish County (Paine Field) Airport,47.90629959,-122.2819977,606,WA,PAE
KPSC,medium_airport,Tri Cities Airport,46.26470184,-119.1190033,410,WA,PSC
KPUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556,WA,PUW
KPWT,medium_airport,Bremerton National Airport,47.49020004,-122.7649994,444,WA,PWT
KRNT,small_airport,Renton Municipal Airport,47.49309921,-122.2160034,32,WA,RNT
KSEA,large_airport,Seattle Tacoma International Airport,47.449001,-122.308998,433,WA,SEA
KSFF,medium_airport,Felts Field,47.68280029,-117.322998,1953,WA,SFF
KSHN,small_airport,Sanderson Field,47.23360062,-123.1480026,273,WA,SHN
KSKA,large_airport,Fairchild Air Force Base,47.61510086,-117.6559982,2461,WA,SKA
KTCM,large_airport,McChord Air Force Base,47.13769913,-122.4759979,322,WA,TCM
KTDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.47719955,-122.8059998,374,WA,TDO
KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,294,WA,TIW
KUIL,small_airport,Quillayute Airport,47.93659973,-124.5630035,194,WA,UIL
KW28,small_airport,Sequim Valley Airport,48.09809875,-123.1869965,144,WA,SQV
KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,WA,YKM
LDW,small_airport,Lansdowne Airport,-17.6128,126.743,1190,WA,LDW
LGE,small_airport,Mulan Airport,-20.1089,127.619,978,WA,LGE
LLL,small_airport,Lissadell Airport,-16.661,128.594,374,WA,LLL
S31,small_airport,Lopez Island Airport,48.48389816,-122.9380035,209,WA,LPS
SLJ,small_airport,Solomon Airport,-22.25677,117.850454,2030,WA,SLJ
WA09,small_airport,Roche Harbor Airport,48.61230087,-123.1389999,100,WA,RCE
WN07,small_airport,Decatur Shores Airport,48.49980164,-122.814003,38,WA,DTR
YABA,medium_airport,Albany Airport,-34.94329834,117.8089981,233,WA,ALH
YANG,small_airport,West Angelas Airport,-23.13555556,118.7072222,2340,WA,WLP
YARG,small_airport,Argyle Airport,-16.6369,128.451004,522,WA,GYL
YBBE,small_airport,Big Bell Airport,-27.32859993,117.6729965,,WA,BBE
YBDF,small_airport,Bedford Downs Airport,-17.2866993,127.4629974,1750,WA,BDW
YBEB,small_airport,Bellburn Airstrip,-17.545,128.305,810,WA,BXF
YBGB,small_airport,Beagle Bay Airport,-17.0165,122.6464,124,WA,BEE
YBGD,small_airport,Boolgeeda,-22.54,117.275,1871,WA,OCM
YBGO,small_airport,Balgo Hill Airport,-20.1483,127.973,1440,WA,BQW
YBIL,small_airport,Billiluna Airport,-19.56669998,127.6669998,1000,WA,BIW
YBLN,small_airport,Busselton Regional Airport,-33.68842316,115.4015961,55,WA,BQB
YBRM,medium_airport,Broome International Airport,-17.94470024,122.2320023,56,WA,BME
YBRY,small_airport,Barimunya Airport,-22.6739006,119.1660004,2082,WA,BYP
YBUN,small_airport,Bunbury Airport,-33.37829971,115.677002,53,WA,BUY
YBWX,small_airport,Barrow Island Airport,-20.86440086,115.4059982,26,WA,BWB
YBYS,small_airport,Beverley Springs Airport,-16.73329926,125.4329987,385,WA,BVZ
YCAG,small_airport,Caiguna Airport,-32.26499939,125.4929962,87,WA,CGV
YCAR,medium_airport,Carnarvon Airport,-24.880211,113.67174,13,WA,CVQ
YCHK,small_airport,Graeme Rowley Aerodrome,-22.3543,119.6426,1462,WA,CKW
YCIN,medium_airport,RAAF Base Curtin,-17.58139992,123.8280029,300,WA,DCN
YCNF,small_airport,Camp Nifty Airport,-21.67169952,121.586998,295,WA,NIF
YCOI,small_airport,Collie Airport,-33.36669922,116.2170029,818,WA,CIE
YCRK,small_airport,Christmas Creek Station Airport,-18.8728,125.9338,540,WA,CXQ
YCUE,small_airport,Cue Airport,-27.44669914,117.9179993,442,WA,CUY
YCWA,small_airport,Coondewanna Airport,-22.9666996,118.8130035,2300,WA,CJF
YCWY,small_airport,Coolawanyah Airport,-21.7946,117.755,1195,WA,COY
YDBY,medium_airport,Derby Airport,-17.37000084,123.6610031,24,WA,DRB
YDGA,small_airport,Dalgaranga Gold Mine Airport,-27.83027778,117.3163889,1459,WA,DGD
YDGN,small_airport,Doongan Airport,-15.386429,126.302235,,WA,DNG
YDRA,small_airport,Dongara Airport,-29.298128,114.927334,,WA,DOX
YDRD,small_airport,Drysdale River Airport,-15.7135704,126.3810968,360,WA,DRY
YECL,small_airport,Eucla Airport,-31.70000076,128.8829956,,WA,EUC
YEEB,small_airport,Eneabba Airport,-29.83250046,115.2460022,,WA,ENB
YESP,medium_airport,Esperance Airport,-33.684399,121.822998,470,WA,EPR
YEWA,medium_airport,Eliwana,-22.428395,116.887879,1576,WA,WHB
YEXM,small_airport,Exmouth Airport,-22.0333004,114.0999985,,WA,EXM
YFDF,small_airport,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,1555,WA,KFE
YFLO,small_airport,Flora Valley Airport,-18.2833004,128.4170074,,WA,FVL
YFRT,medium_airport,Forrest Airport,-30.83810043,128.1150055,511,WA,FOS
YFRV,small_airport,Oombulgurri Airport,-15.1647,127.8401,22,WA,FVR
YFTZ,medium_airport,Fitzroy Crossing Airport,-18.18190002,125.5589981,368,WA,FIZ
YGDN,small_airport,Gordon Downs Airport,-18.67810059,128.5919952,800,WA,GDD
YGEL,medium_airport,Geraldton Airport,-28.796101,114.707001,121,WA,GET
YGIA,small_airport,Ginbata Airport,-22.5812,120.03553,1409,WA,GBW
YGIB,small_airport,Gibb River Airport,-16.42329979,126.4449997,509,WA,GBV
YGSC,small_airport,Gascoyne Junction Airport,-25.0546,115.2026,499,WA,GSC
YHIL,small_airport,Hillside Airport,-21.7244,119.3922,935,WA,HLL
YHLC,medium_airport,Halls Creek Airport,-18.23390007,127.6699982,1346,WA,HCQ
YJNB,small_airport,Jurien Bay Airport,-30.301629,115.055914,15,WA,JUR
YKAL,small_airport,Kalumburu Airport,-14.28829956,126.6320038,29,WA,UBU
YKBL,small_airport,Kambalda Airport,-31.1907,121.5978,1073,WA,KDB
YKBR,small_airport,Kalbarri Airport,-27.692813,114.259169,157,WA,KAX
YKNG,small_airport,Katanning Airport,-33.71670151,117.6330032,,WA,KNI
YLEO,medium_airport,Leonora Airport,-28.87809944,121.3150024,1217,WA,LNO
YLST,medium_airport,Leinster Airport,-27.84329987,120.7030029,1631,WA,LER
YLTN,small_airport,Laverton Airport,-28.61359978,122.4240036,1530,WA,LVO
YMBL,small_airport,Marble Bar Airport,-21.16329956,119.8330002,194,WA,MBB
YMDI,small_airport,Mandora Airport,-19.73830032,120.8379974,,WA,MQA
YMEK,medium_airport,Meekatharra Airport,-26.61170006,118.5479965,1713,WA,MKR
YMGR,small_airport,Margaret River (Station) Airport,-18.62170029,126.8830032,289,WA,MGV
YMGT,small_airport,Margaret River Airport,-33.93059921,115.0999985,374,WA,MQZ
YMHO,small_airport,Mount House Airport,-17.05500031,125.7099991,289,WA,MHO
YMIP,small_airport,Mitchell Plateau Airport,-14.79139996,125.8239975,,WA,MIH
YMJM,small_airport,Manjimup Airport,-34.26530075,116.1399994,940,WA,MJP
YMMI,small_airport,Murrin Murrin Airport,-28.705299,121.89099,1535,WA,WUI
YMNE,medium_airport,Mount Keith Airport,-27.28639984,120.5550003,1792,WA,WME
YMOG,medium_airport,Mount Magnet Airport,-28.11610031,117.8420029,1354,WA,MMG
YMRW,small_airport,Morawa Airport,-29.20170021,116.0220032,270,WA,MWB
YMUC,small_airport,Muccan Station Airport,-20.65889931,120.0670013,300,WA,MUQ
YMWA,small_airport,Mullewa Airport,-28.47500038,115.5169983,290,WA,MXU
YNIC,small_airport,Nicholson Airport,-18.04999924,128.8999939,,WA,NLS
YNKA,small_airport,Noonkanbah Airport,-18.49469948,124.8519974,,WA,NKB
YNRG,small_airport,Narrogin Airport,-32.93000031,117.0800018,329,WA,NRG
YNRV,small_airport,Ravensthorpe Airport,-33.79719925,120.2080002,197,WA,RVT
YNSM,small_airport,Norseman Airport,-32.20999908,121.7549973,263,WA,NSM
YNUL,small_airport,Nullagine Airport,-21.91329956,120.197998,381,WA,NLL
YNWN,medium_airport,Newman Airport,-23.4178009,119.8030014,1724,WA,ZNE
YOLW,small_airport,Onslow Airport,-21.66830063,115.112999,7,WA,ONS
YORV,small_airport,Ord River Airport,-17.34079933,128.9120026,390,WA,ODR
YPBO,medium_airport,Paraburdoo Airport,-23.17110062,117.7450027,1406,WA,PBO
YPDO,small_airport,Pardoo Airport,-20.11750031,119.5899963,,WA,PRD
YPJT,medium_airport,Perth Jandakot Airport,-32.09749985,115.8809967,99,WA,JAD
YPKA,medium_airport,Karratha Airport,-20.71220016,116.7730026,29,WA,KTA
YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.7894001,121.461998,1203,WA,KGI
YPKU,medium_airport,Kununurra Airport,-15.77810001,128.7079926,145,WA,KNX
YPLM,medium_airport,Learmonth Airport,-22.23559952,114.0889969,19,WA,LEA
YPPD,medium_airport,Port Hedland International Airport,-20.37779999,118.6259995,33,WA,PHE
YPPH,large_airport,Perth International Airport,-31.94029999,115.9670029,67,WA,PER
YROE,small_airport,Roebourne Airport,-20.76169968,117.1569977,,WA,RBU
YRTI,small_airport,Rottnest Island Airport,-32.006699,115.540001,12,WA,RTS
YRYH,small_airport,Roy Hill Station Airport,-22.62581589,119.9590302,,WA,RHL
YSAN,small_airport,Sandstone Airport,-27.97999954,119.2969971,,WA,NDS
YSCD,small_airport,Carosue Dam Airport,-30.1737,122.3221,1306,WA,WCD
YSCR,small_airport,Southern Cross Airport,-31.23999977,119.3600006,354,WA,SQC
YSHG,small_airport,Shay Gap Airport,-20.42469978,120.1409988,620,WA,SGP
YSHK,medium_airport,Shark Bay Airport,-25.89389992,113.5770035,111,WA,MJK
YTAB,small_airport,Tableland Homestead Airport,-17.2833004,126.9000015,,WA,TBL
YTEF,medium_airport,Telfer Airport,-21.71500015,122.2289963,970,WA,TEF
YTHD,small_airport,Theda Station Airport,-14.78810024,126.4960022,700,WA,TDN
YTKY,small_airport,Turkey Creek Airport,-17.04080009,128.2059937,,WA,TKY
YTST,small_airport,Truscott-Mungalalu Airport,-14.08969975,126.3809967,181,WA,TTX
YUSL,small_airport,Useless Loop Airport,-26.16670036,113.4000015,,WA,USL
YWAL,small_airport,Wallal Airport,-19.77359962,120.6490021,,WA,WLA
YWDA,small_airport,Windarra Airport,-28.47500038,122.2419968,,WA,WND
YWDG,small_airport,Windarling Airport,-30.031667,119.39,1502,WA,WRN
YWIT,small_airport,Wittenoom Airport,-22.224992,118.353739,444,WA,WIT
YWLU,medium_airport,Wiluna Airport,-26.62919998,120.2210007,1649,WA,WUN
YWWG,small_airport,Warrawagine Airport,-20.84420013,120.7020035,,WA,WRW
YWWI,small_airport,Woodie Woodie Airport,-21.66279984,121.2340012,,WA,WWI
YWYM,small_airport,Wyndham Airport,-15.51140022,128.1529999,14,WA,WYN
YYAL,small_airport,Yalgoo Airport,-28.3553009,116.6839981,,WA,YLG
YYLR,small_airport,Yeelirrie Airport,-27.27706004,120.0956726,,WA,KYF
HEDK,small_airport,Dakhla Airport,25.41160011,29.00309944,613,WAD,DAK
HEKG,small_airport,El Kharga Airport,25.47360039,30.59070015,192,WAD,UVL
HEOW,small_airport,El Oweinat East International Airport,22.585699,28.7166,859,WAD,GSQ
VEBD,medium_airport,Bagdogra Airport,26.68120003,88.32859802,412,WB,IXB
VEBG,small_airport,Balurghat Airport,25.26169968,88.79560089,78,WB,RGH
VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.65469933,88.44670105,16,WB,CCU
VECO,small_airport,Cooch Behar Airport,26.33049965,89.46720123,138,WB,COH
VEDG,medium_airport,Kazi Nazrul Islam Airport,23.6225,87.243,300,WB,RDP
VEMH,small_airport,Malda Airport,25.033001,88.133003,79,WB,LDA
ASZ,small_airport,Asirim Airport,-6.009722222,150.3686111,1050,WBK,ASZ
AUV,small_airport,Aumo Airport,-5.731111111,148.4452778,450,WBK,AUV
AYES,small_airport,Meselia Airport,-6.1364,149.1183,180,WBK,MFZ
AYHK,medium_airport,Kimbe Airport,-5.462170124,150.4049988,66,WBK,HKN
AYIX,small_airport,Witu Airport,-4.689522,149.440112,25,WBK,WIU
AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33,WBK,OPB
AYSV,small_airport,Sauren Airport,-5.9701,148.8543,46,WBK,SXW
AYVL,small_airport,Talasea Airport,-5.2726,150.0089,44,WBK,TLW
AYZM,small_airport,Wasum Airport,-6.0491,149.337,175,WBK,WUM
BAJ,small_airport,Bali Airport,-4.883333333,149.1333333,90,WBK,BAJ
CGC,small_airport,Cape Gloucester Airport,-5.458965,148.432417,78,WBK,CGC
IBI,small_airport,Iboki Airport,-5.5536,149.19,13,WBK,IBI
LGN,small_airport,Linga Linga Airport,-5.531944444,149.7341667,17,WBK,LGN
PG-BAA,small_airport,Bialla Airport,-5.330560207,151.0079956,51,WBK,BAA
PG-GMI,small_airport,Gasmata Island Airport,-6.271110058,150.3309937,23,WBK,GMI
PG-KDR,small_airport,Kandrian Airport,-6.19217,149.54783,280,WBK,KDR
PG-ULE,small_airport,Sule Airport,-4.974720001,151.2969971,100,WBK,ULE
FACT,large_airport,Cape Town International Airport,-33.96480179,18.60169983,151,WC,CPT
FAGG,large_airport,George Airport,-34.0056,22.378902,648,WC,GRJ
FALW,medium_airport,Langebaanweg Airport,-32.96889877,18.1602993,108,WC,SDB
FAMO,small_airport,Mossel Bay Airport,-34.158298,22.058599,531,WC,MZY
FAOB,small_airport,Overberg Airport,-34.55490112,20.2507,52,WC,OVG
FAOH,medium_airport,Oudtshoorn Airport,-33.60699844,22.18899918,1063,WC,OUH
FAPG,medium_airport,Plettenberg Bay Airport,-34.08816017,23.32872343,465,WC,PBZ
FARS,medium_airport,Robertson Airport,-33.81219864,19.90279961,640,WC,ROD
FAVR,medium_airport,Vredendal Airport,-31.64100075,18.5447998,330,WC,VRE
EIWF,medium_airport,Waterford Airport,52.18719864,-7.086959839,119,WD,WAT
LY-QUB,small_airport,Ubari Airport,26.567499,12.8231,1528,WD,QUB
AGBA,small_airport,Barakoma Airport,-7.912779808,156.7059937,,WE,VEV
AGEV,small_airport,Geva Airport,-7.575829983,156.5970001,,WE,GEF
AGGE,small_airport,Ballalae Airport,-6.990745,155.886656,5,WE,BAS
AGGM,medium_airport,Munda Airport,-8.32797,157.263,10,WE,MUA
AGGN,small_airport,Nusatupe Airport,-8.097780228,156.8639984,13,WE,GZO
AGGO,small_airport,Mono Airport,-7.416940212,155.5650024,,WE,MNY
AGGS,small_airport,Sege Airport,-8.578889847,157.8760071,,WE,EGM
AGKU,small_airport,Kukudu Airport,-8.0262,156.94783,32,WE,KUE
AGRC,small_airport,Ringi Cove Airport,-8.126390457,157.1430054,,WE,RIN
AGRM,small_airport,Ramata Airport,-8.168060303,157.6430054,,WE,RBV
BPF,small_airport,Batuna Aerodrome,-8.562027778,158.1193056,24,WE,BPF
SB-VIU,small_airport,Viru Harbour Airstrip,-8.5085,157.69,130,WE,VIU
SO-GTA,small_airport,Gatokae Airport,-8.739167,158.203056,70,WE,GTA
MYGW,small_airport,West End Airport,26.685301,-78.974998,5,WG,WTD
NZCI,medium_airport,Chatham Islands-Tuuta Airport,-43.81000137,-176.4570007,43,WGN,CHT
NZMS,medium_airport,Hood Airport,-40.97330093,175.6340027,364,WGN,MRO
NZPP,medium_airport,Paraparaumu Airport,-40.90470123,174.9889984,22,WGN,PPQ
NZWN,large_airport,Wellington International Airport,-41.32720184,174.8049927,41,WGN,WLG
AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.826789856,144.2960052,5388,WHM,HGU
GLP,small_airport,Gulgubip Airport,-5.2808,141.5411,4900,WHM,GLP
RUU,small_airport,Ruti Airport,-5.334444444,144.2566667,1710,WHM,RUU
EBCI,large_airport,Brussels South Charleroi Airport,50.459202,4.45382,614,WHT,CRL
K5N2,small_airport,Prentice Airport,45.542999,-90.279297,1578,WI,PRW
KAHH,small_airport,Amery Municipal Airport,45.28110123,-92.37539673,1088,WI,AHH
KARV,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,WI,ARV
KASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,WI,ASX
KATW,small_airport,Appleton International Airport,44.2580986,-88.51909637,918,WI,ATW
KAUW,medium_airport,Wausau Downtown Airport,44.92620087,-89.62660217,1201,WI,AUW
KC02,small_airport,Grand Geneva Resort Airport,42.614899,-88.389603,835,WI,XES
KCLI,small_airport,Clintonville Municipal Airport,44.61380005,-88.73130035,822,WI,CLI
KCMY,small_airport,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837,WI,CMY
KCWA,medium_airport,Central Wisconsin Airport,44.77759933,-89.66680145,1277,WI,CWA
KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895,-91.48429871,913,WI,EAU
KEGV,small_airport,Eagle River Union Airport,45.93230057,-89.26830292,1642,WI,EGV
KENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742,WI,ENW
KETB,small_airport,West Bend Municipal Airport,43.42219925,-88.12789917,887,WI,ETB
KFLD,small_airport,Fond du Lac County Airport,43.77119827,-88.48840332,808,WI,FLD
KGRB,large_airport,Austin Straubel International Airport,44.48509979,-88.12960052,695,WI,GRB
KGTG,small_airport,Grantsburg Municipal Airport,45.79809952,-92.66439819,927,WI,GTG
KHYR,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,1216,WI,HYR
KISW,small_airport,Alexander Field South Wood County Airport,44.36029816,-89.83899689,1021,WI,ISW
KJVL,small_airport,Southern Wisconsin Regional Airport,42.62030029,-89.04160309,808,WI,JVL
KLNR,small_airport,Tri-County Regional Airport,43.21170044,-90.18160248,717,WI,LNR
KLSE,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655,WI,LSE
KMDZ,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478,WI,MDF
KMFI,small_airport,Marshfield Municipal Airport,44.63690186,-90.18930054,1277,WI,MFI
KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,WI,MKE
KMSN,large_airport,Dane County Regional Truax Field,43.13990021,-89.33750153,887,WI,MSN
KMTW,small_airport,Manitowoc County Airport,44.128799,-87.680602,651,WI,MTW
KMWC,small_airport,Lawrence J Timmerman Airport,43.110401,-88.034401,745,WI,MWC
KOEO,small_airport,L O Simenstad Municipal Airport,45.31000137,-92.69190216,903,WI,OEO
KOSH,medium_airport,Wittman Regional Airport,43.9844017,-88.55699921,808,WI,OSH
KPDC,small_airport,Prairie Du Chien Municipal Airport,43.01929855,-91.123703,661,WI,PCD
KPKF,small_airport,Park Falls Municipal Airport,45.95500183,-90.42440033,1500,WI,PKF
KRAC,small_airport,John H Batten Airport,42.76060104,-87.81520081,674,WI,RAC
KRHI,medium_airport,Rhinelander Oneida County Airport,45.63119888,-89.46749878,1624,WI,RHI
KRPD,small_airport,Rice Lake Regional Airport - Carl's Field,45.418999,-91.773499,1109,WI,RIE
KRRL,small_airport,Merrill Municipal Airport,45.19889832,-89.71289825,1318,WI,RRL
KSBM,small_airport,Sheboygan County Memorial Airport,43.76959991,-87.85140228,755,WI,SBM
KSTE,small_airport,Stevens Point Municipal Airport,44.54520035,-89.53029633,1110,WI,STE
KSUE,small_airport,Door County Cherryland Airport,44.84370041,-87.42150116,725,WI,SUE
KSUW,small_airport,Richard I Bong Airport,46.68970108,-92.09470367,674,WI,SUW
KUES,small_airport,Waukesha County Airport,43.04100037,-88.23709869,911,WI,UES
KUNU,small_airport,Dodge County Airport,43.42660141,-88.70320129,934,WI,UNU
KVOK,medium_airport,Volk Field,43.93899918,-90.25340271,912,WI,VOK
NZAP,medium_airport,Taupo Airport,-38.73970032,176.0839996,1335,WKO,TUO
NZCX,small_airport,Coromandel Aerodrome,-36.79169846,175.5090027,10,WKO,CMV
NZHN,medium_airport,Hamilton International Airport,-37.86669922,175.3320007,172,WKO,HLZ
NZMA,small_airport,Matamata Glider Airport,-37.7344017,175.7420044,180,WKO,MTA
NZRA,small_airport,Raglan Airfield,-37.80469894,174.8600006,10,WKO,RAG
NZTH,small_airport,Thames Aerodrome,-37.15670013,175.5500031,10,WKO,TMZ
NZTO,small_airport,Tokoroa Airfield,-38.23669815,175.8919983,1220,WKO,TKZ
NZTS,small_airport,Taharoa Aerodrome,-38.18109894,174.7079926,69,WKO,THH
NZWT,small_airport,Whitianga Airport,-36.83169937,175.6790009,10,WKO,WTZ
EBLG,large_airport,Liège Airport,50.63740158,5.443220139,659,WLG,LGG
EGFE,medium_airport,Haverfordwest Airport,51.83309937,-4.961110115,159,WLS,HAW
